G,Name,U+,Style,Tags
,crystal-growth,e439,,
,crystalize,e43a,,
,crystal-shine,e43b,,
,crystal-shrine,e43c,,
,crystal-wand,e43d,,
,cuauhtli,e43e,,
,cube,e441,,
,cubeforce,e43f,,
,cubes,e440,,
,cuckoo-clock,e442,,
,cultist,e444,,
,cultist-2,e443,,
,cupcake,e445,,
,cupidon-arrow,e446,,
,curled-leaf,e447,,
,curled-tentacle,e448,,
,curling-stone,e449,,
,curling-vines,e44a,,
,curly-mask,e44b,,
,curly-wing,e44c,,
,cursed-star,e44d,,
,curvy-knife,e44e,,
,custodian-helmet,e44f,,
,cut-diamond,e450,,
,cut-lemon,e451,,
,cut-palm,e452,,
,cyber-eye,e453,,
,cyborg-face,e454,,
,cycle,e455,,
,cycling,e456,,
,cyclops,e457,,
,cz-skorpion,e458,,
,d10,e459,,
,d12,e45a,,
,d4,e45b,,
,daemon-pull,e45c,,
,daemon-skull,e45d,,
,dagger-rose,e45e,,
,daggers,e45f,,
,daisy,e460,,
,dam,e462,,
,damaged-house,e461,,
,dandelion-flower,e463,,
,dango,e464,,
,dark-squad,e465,,
,dart,e466,,
,database,e467,,
,dead-eye,e468,,
,dead-head,e469,,
,deadly-strike,e46a,,
,dead-wood,e46b,,
,deathcab,e46c,,
,death-juice,e46d,,
,death-note,e46e,,
,death-skull,e46f,,
,death-star,e470,,
,death-zone,e471,,
,decapitation,e472,,
,deer,e474,,
,deer-head,e473,,
,deer-track,e475,,
,defense-satellite,e476,,
,defensive-wall,e477,,
,defibrilate,e478,,
,deku-tree,e479,,
,delicate-perfume,e47a,,
,delighted,e47b,,
,delivery-drone,e47c,,
,demolish,e47d,,
,dervish-swords,e47e,,
,desert,e482,,
,desert-camp,e47f,,
,desert-eagle,e480,,
,desert-skull,e481,,
,deshret-red-crown,e483,,
,desk,e485,,
,desk-lamp,e484,,
,despair,e486,,
,detonator,e487,,
,detour,e488,,
,devil-mask,e489,,
,dew,e48a,,
,diablo-skull,e48b,,
,diagram,e48c,,
,dial-padlock,e48d,,
,diamond,e493,,
,diamond-hard,e48e,,
,diamond-hilt,e48f,,
,diamond-ring,e490,,
,diamonds,e492,,
,diamonds-smile,e491,,
,diamond-trophy,e494,,
,dice-eight-faces-eight,e495,,
,dice-fire,e496,,
,dice-shield,e497,,
,dice-six-faces-five,e498,,
,dice-six-faces-four,e499,,
,dice-six-faces-one,e49a,,
,dice-six-faces-six,e49b,,
,dice-six-faces-three,e49c,,
,dice-six-faces-two,e49d,,
,dice-target,e49e,,
,dice-twenty-faces-one,e49f,,
,dice-twenty-faces-twenty,e4a0,,
,dig-dug,e4a1,,
,dig-hole,e4a2,,
,digital-trace,e4a3,,
,dimetrodon,e4a4,,
,dinosaur-bones,e4a5,,
,dinosaur-egg,e4a6,,
,dinosaur-rex,e4a7,,
,diplodocus,e4a8,,
,diploma,e4a9,,
,direction-sign,e4ab,,
,direction-signs,e4aa,,
,director-chair,e4ac,,
,direwolf,e4ad,,
,disc,e4b1,,
,disc-golf-bag,e4ae,,
,disc-golf-basket,e4af,,
,discobolus,e4b0,,
,discussion,e4b2,,
,disintegrate,e4b3,,
,distraction,e4b5,,
,distraction-2,e4b4,,
,distress-signal,e4b6,,
,divergence,e4b7,,
,divert,e4b8,,
,divided-spiral,e4b9,,
,divided-square,e4ba,,
,diving-dagger,e4bb,,
,diving-helmet,e4bc,,
,djed-pillar,e4bd,,
,djembe,e4be,,
,djinn,e4bf,,
,dna1,e4c0,,
,dna2,e4c1,,
,doctor-face,e4c2,,
,dodge,e4c3,,
,dodging,e4c4,,
,dodo,e4c5,,
,dog-bowl,e4c6,,
,dog-house,e4c7,,
,dolmen,e4c8,,
,dolphin,e4c9,,
,domino-mask,e4ca,,
,domino-tiles,e4cb,,
,doner-kebab,e4cc,,
,donkey,e4cd,,
,donut,e4ce,,
,door,e4d1,,
,door-handle,e4cf,,
,door-ring-handle,e4d0,,
,door-watcher,e4d2,,
,doorway,e4d3,,
,dorsal-scales,e4d4,,
,doubled,e4d7,,
,double-diaphragm,e4d5,,
,double-dragon,e4d6,,
,double-face-mask,e4d8,,
,double-fish,e4d9,,
,double-necklace,e4da,,
,double-quaver,e4db,,
,double-ringed-orb,e4dc,,
,double-shot,e4dd,,
,double-street-lights,e4de,,
,dough-roller,e4df,,
,dove,e4e0,,
,dozen,e4e1,,
,dragon-balls,e4e2,,
,dragon-breath,e4e3,,
,dragonfly,e4e4,,
,dragon-head,e4e6,,
,dragon-head-2,e4e5,,
,dragon-orb,e4e7,,
,dragon-shield,e4e8,,
,dragon-spiral,e4e9,,
,drakkar,e4eb,,
,drakkar-dragon,e4ea,,
,drama-masks,e4ec,,
,drawbridge,e4ed,,
,dread,e4f0,,
,dreadnought,e4ee,,
,dread-skull,e4ef,,
,dream-catcher,e4f1,,
,dress,e4f2,,
,drill,e4f4,,
,drill-2,e4f3,,
,drinking,e4f5,,
,drink-me,e4f6,,
,dripping-blade,e4f7,,
,dripping-goo,e4f8,,
,dripping-honey,e4f9,,
,dripping-knife,e4fa,,
,dripping-star,e4fb,,
,dripping-stone,e4fc,,
,dripping-sword,e4fd,,
,dripping-tube,e4fe,,
,drop,e502,,
,drop-earrings,e4ff,,
,droplets,e501,,
,droplet-splash,e500,,
,drop-weapon,e503,,
,drowning,e504,,
,drum,e506,,
,drum-kit,e505,,
,duality,e508,,
,duality-mask,e507,,
,duck,e50a,,
,duck-palm,e509,,
,duel,e50b,,
,duffel-bag,e50c,,
,dumpling,e50e,,
,dumpling-bao,e50d,,
,dunce-cap,e50f,,
,dungeon-gate,e510,,
,dungeon-light,e511,,
,duration,e512,,
,dust-cloud,e513,,
,dutch-bike,e514,,
,dwarf-face,e515,,
,dwarf-helmet,e516,,
,dwarf-king,e517,,
,dwennimmen,e518,,
,dynamite,e519,,
,eagle-emblem,e51a,,
,eagle-head,e51b,,
,earbuds,e51c,,
,earrings,e51d,,
,earth-africa-europe,e51e,,
,earth-america,e51f,,
,earth-asia-oceania,e520,,
,earth-crack,e521,,
,earth-spit,e522,,
,earth-worm,e523,,
,earwig,e524,,
,easel,e525,,
,easter-egg,e526,,
,eating,e528,,
,eating-pelican,e527,,
,echo-ripples,e529,,
,eclipse,e52c,,
,eclipse-flare,e52a,,
,eclipse-saw,e52b,,
,ecology,e52d,,
,edge-crack,e52e,,
,edged-shield,e52f,,
,eel,e530,,
,egg-clutch,e531,,
,egg-defense,e532,,
,egg-eye,e533,,
,egg-pod,e534,,
,egypt,e53c,,
,egyptian-bird,e535,,
,egyptian-profile,e536,,
,egyptian-pyramids,e537,,
,egyptian-sphinx,e538,,
,egyptian-temple,e539,,
,egyptian-urns,e53a,,
,egyptian-walk,e53b,,
,eight-ball,e53d,,
,elbow-pad,e53e,,
,elderberry,e53f,,
,electric,e543,,
,electrical-crescent,e540,,
,electrical-resistance,e541,,
,electrical-socket,e542,,
,electric-whip,e544,,
,elephant,e546,,
,elephant-head,e545,,
,elevator,e547,,
,elf-ear,e548,,
,elf-helmet,e549,,
,elven-castle,e54a,,
,elysium-shade,e54b,,
,ember-shot,e54c,,
,embrassed-energy,e54d,,
,embryo,e54e,,
,emerald,e550,,
,emerald-necklace,e54f,,
,empty-chessboard,e551,,
,empty-hourglass,e552,,
,empty-metal-bucket,e554,,
,empty-metal-bucket-handle,e553,,
,empty-wood-bucket,e556,,
,empty-wood-bucket-handle,e555,,
,encirclement,e557,,
,energise,e558,,
,energy-arrow,e559,,
,energy-breath,e55a,,
,energy-shield,e55b,,
,energy-sword,e55c,,
,energy-tank,e55d,,
,engagement-ring,e55e,,
,enlightenment,e55f,,
,enrage,e560,,
,entangled-typhoon,e561,,
,ent-mouth,e562,,
,entry-door,e563,,
,envelope,e564,,
,erlenmeyer,e565,,
,ermine,e566,,
,eruption,e567,,
,escalator,e568,,
,eskimo,e569,,
,eternal-love,e56a,,
,european-flag,e56b,,
,evasion,e56c,,
,evil-bat,e56d,,
,evil-book,e56e,,
,evil-bud,e56f,,
,evil-comet,e570,,
,evil-eyes,e571,,
,evil-fork,e572,,
,evil-hand,e573,,
,evil-love,e574,,
,evil-minion,e575,,
,evil-moon,e576,,
,evil-tower,e577,,
,evil-tree,e578,,
,evil-wings,e579,,
,exclamation,e57a,,
,executioner-hood,e57b,,
,exit-door,e57c,,
,expand,e57f,,
,expanded-rays,e57d,,
,expander,e57e,,
,expense,e580,,
,exploding-planet,e581,,
,explosion-rays,e582,,
,explosive-materials,e583,,
,explosive-meeting,e584,,
,extraction-orb,e585,,
,extra-lucid,e586,,
,extra-time,e587,,
,eye,e58f,,
,eyeball,e588,,
,eyedropper,e589,,
,eyelashes,e58a,,
,eye-of-horus,e58b,,
,eyepatch,e58c,,
,eye-shield,e58d,,
,eyestalk,e58e,,
,eye-target,e590,,
,f1-car,e591,,
,face-to-face,e592,,
,factory,e594,,
,factory-arm,e593,,
,fairy,e596,,
,fairy-2,e595,,
,fairy-wand,e597,,
,fairy-wings,e598,,
,falcon-moon,e599,,
,fall-down,e59a,,
,falling,e5a3,,
,falling-blob,e59b,,
,falling-bomb,e59c,,
,falling-boulder,e59d,,
,falling-eye,e59e,,
,falling-leaf,e59f,,
,falling-ovoid,e5a0,,
,falling-rocks,e5a1,,
,falling-star,e5a2,,
,fallout-shelter,e5a4,,
,famas,e5a5,,
,family-house,e5a6,,
,family-tree,e5a7,,
,fanged-skull,e5a8,,
,fangs,e5aa,,
,fangs-circle,e5a9,,
,farmer,e5ab,,
,farm-tractor,e5ac,,
,fast-arrow,e5ad,,
,fast-backward-button,e5ae,,
,fast-forward-button,e5af,,
,fast-noodles,e5b0,,
,fat,e5b1,,
,f-clef,e5b2,,
,feather,e5b5,,
,feathered-wing,e5b3,,
,feather-necklace,e5b4,,
,feather-wound,e5b6,,
,fedora,e5b7,,
,feline,e5b8,,
,female,e5ba,,
,female-legs,e5b9,,
,female-vampire,e5bb,,
,fencer,e5bc,,
,fern,e5bd,,
,fertilizer-bag,e5be,,
,fetus,e5bf,,
,fez,e5c0,,
,field,e5c2,,
,field-gun,e5c1,,
,figurehead,e5c3,,
,files,e5c4,,
,film-projector,e5c5,,
,film-spool,e5c6,,
,film-strip,e5c7,,
,finch,e5c8,,
,fingernail,e5c9,,
,finger-print,e5ca,,
,fingers-crossed,e5cb,,
,finish-line,e5cc,,
,fire,e5e3,,
,fire-2,e5cd,,
,fire-ace,e5ce,,
,fire-axe,e5cf,,
,fireball,e5d0,,
,fire-bomb,e5d1,,
,fire-bottle,e5d2,,
,fire-bowl,e5d3,,
,fire-breath,e5d4,,
,fire-dash,e5d5,,
,fire-extinguisher,e5d6,,
,fireflake,e5d7,,
,fire-flower,e5d8,,
,fire-gem,e5d9,,
,fire-iris,e5da,,
,fireplace,e5db,,
,fire-punch,e5dc,,
,fire-ray,e5dd,,
,fire-ring,e5de,,
,fire-shield,e5df,,
,fire-shrine,e5e0,,
,fire-silhouette,e5e1,,
,fire-spell-cast,e5e2,,
,fire-tail,e5e4,,
,firewall,e5e5,,
,fire-wave,e5e6,,
,firework-rocket,e5e7,,
,fire-zone,e5e8,,
,first-aid-kit,e5e9,,
,fishbone,e5ea,,
,fish-bucket,e5eb,,
,fish-cooked,e5ec,,
,fish-corpse,e5ed,,
,fish-eggs,e5ee,,
,fish-escape,e5ef,,
,fishhook-fork,e5f0,,
,fishing,e5f8,,
,fishing-boat,e5f1,,
,fishing-hook,e5f2,,
,fishing-jig,e5f3,,
,fishing-lure,e5f4,,
,fishing-net,e5f5,,
,fishing-pole,e5f6,,
,fishing-spoon,e5f7,,
,fish-monster,e5f9,,
,fish-scales,e5fa,,
,fish-smoking,e5fb,,
,fission,e5fc,,
,fist,e5fe,,
,fist-2,e5fd,,
,fizzing-flask,e5ff,,
,flag-objective,e600,,
,flail,e601,,
,flake,e602,,
,flame,e607,,
,flame-claws,e603,,
,flamed-leaf,e604,,
,flamer,e605,,
,flame-spin,e606,,
,flamethrower,e609,,
,flamethrower-soldier,e608,,
,flame-tunnel,e60a,,
,flaming-arrow,e60b,,
,flaming-claw,e60c,,
,flamingo,e60d,,
,flaming-sheet,e60e,,
,flaming-trident,e60f,,
,flanged-mace,e610,,
,flash-grenade,e611,,
,flashlight,e612,,
,flask,e613,,
,flatbed,e615,,
,flatbed-covered,e614,,
,flatfish,e616,,
,flat-hammer,e617,,
,flat-paw-print,e618,,
,flat-platform,e619,,
,flat-star,e61a,,
,flat-tire,e61b,,
,flax,e61c,,
,fleshy-mass,e61d,,
,fleur-de-lys,e61e,,
,flexible-lamp,e61f,,
,flexible-star,e620,,
,flint-spark,e621,,
,flip-flops,e622,,
,floating-crystal,e623,,
,floating-ghost,e624,,
,floating-platforms,e625,,
,floating-tentacles,e626,,
,flood,e627,,
,floor-hatch,e628,,
,floor-polisher,e629,,
,flour,e62a,,
,flower-emblem,e62b,,
,flower-hat,e62c,,
,flower-pot,e62d,,
,flowers,e62e,,
,flower-star,e62f,,
,flower-twirl,e630,,
,fluffy-cloud,e631,,
,fluffy-flame,e632,,
,fluffy-swirl,e633,,
,fluffy-trefoil,e634,,
,fluffy-wing,e635,,
,flute,e636,,
,fly,e63e,,
,flying-beetle,e637,,
,flying-dagger,e638,,
,flying-flag,e639,,
,flying-fox,e63a,,
,flying-shuriken,e63b,,
,flying-target,e63c,,
,flying-trout,e63d,,
,fn-fal,e63f,,
,foam,e640,,
,foamy-disc,e641,,
,focused-lightning,e642,,
,fog,e644,,
,fog-light,e643,,
,folded-paper,e645,,
,fomorian,e646,,
,food-chain,e647,,
,food-truck,e648,,
,foot-plaster,e649,,
,footprint,e64a,,
,footsteps,e64b,,
,foot-trip,e64c,,
,footy-field,e64d,,
,forearm,e64e,,
,forest,e651,,
,forest-camp,e64f,,
,forest-entrance,e650,,
,fork-knife-spoon,e652,,
,forklift,e653,,
,forward-field,e654,,
,forward-sun,e655,,
,fossil,e656,,
,foundry-bucket,e657,,
,fountain,e659,,
,fountain-pen,e658,,
,fox,e65b,,
,fox-head,e65a,,
,fox-tail,e65c,,
,fragmented-meteor,e65d,,
,fragmented-sword,e65e,,
,fragrance,e65f,,
,france,e660,,
,frankenstein-creature,e661,,
,frayed-arrow,e662,,
,freedom-dove,e663,,
,freemasonry,e664,,
,french-fries,e665,,
,french-horn,e666,,
,fridge,e667,,
,fried-eggs,e668,,
,fried-fish,e669,,
,frisbee,e66a,,
,froe-and-mallet,e66b,,
,frog,e66f,,
,frog-foot,e66c,,
,frog-mouth-helm,e66d,,
,frog-prince,e66e,,
,frontal-lobe,e670,,
,front-teeth,e671,,
,frostfire,e672,,
,frozen-arrow,e673,,
,frozen-block,e674,,
,frozen-body,e675,,
,frozen-orb,e676,,
,frozen-ring,e677,,
,fruit-bowl,e678,,
,fruiting,e679,,
,fruit-tree,e67a,,
,fuel-tank,e67b,,
,fuji,e67c,,
,fulguro-punch,e67d,,
,full-folder,e67e,,
,full-metal-bucket,e680,,
,full-metal-bucket-handle,e67f,,
,full-motorcycle-helmet,e681,,
,full-pizza,e682,,
,full-wood-bucket,e684,,
,full-wood-bucket-handle,e683,,
,funnel,e685,,
,fur-boot,e686,,
,furnace,e687,,
,fur-shirt,e688,,
,galaxy,e689,,
,galea,e68a,,
,galleon,e68b,,
,galley,e68c,,
,game-console,e68d,,
,gamepad,e68f,,
,gamepad-cross,e68e,,
,gardening-shears,e690,,
,gargoyle,e691,,
,garlic,e692,,
,gas-mask,e694,,
,gas-mask-2,e693,,
,gas-pump,e695,,
,gas-stove,e696,,
,gate,e697,,
,gauls-helm,e698,,
,gauntlet,e699,,
,gavel,e69a,,
,gaze,e69b,,
,g-clef,e69c,,
,gear-hammer,e69d,,
,gears,e69e,,
,gear-stick,e6a0,,
,gear-stick-pattern,e69f,,
,gecko,e6a1,,
,gem-chain,e6a2,,
,gemini,e6a3,,
,gem-necklace,e6a4,,
,gem-pendant,e6a5,,
,gems,e6a6,,
,ghost,e6a8,,
,ghost-ally,e6a7,,
,giant,e6aa,,
,giant-squid,e6a9,,
,gibbet,e6ab,,
,gift-of-knowledge,e6ac,,
,gift-trap,e6ad,,
,gingerbread-man,e6ae,,
,ginkgo-leaf,e6af,,
,gladius,e6b0,,
,glaive,e6b1,,
,glass-ball,e6b2,,
,glass-celebration,e6b3,,
,glass-heart,e6b4,,
,glass-shot,e6b5,,
,glider,e6b6,,
,globe,e6b8,,
,globe-ring,e6b7,,
,glock,e6b9,,
,gloop,e6ba,,
,gloves,e6bb,,
,glowing-artifact,e6bc,,
,glowing-hands,e6bd,,
,gluttonous-smile,e6be,,
,gluttony,e6bf,,
,goal-keeper,e6c0,,
,goat,e6c1,,
,goblin,e6c4,,
,goblin-camp,e6c2,,
,goblin-head,e6c3,,
,gold-bar,e6c5,,
,gold-mine,e6c6,,
,gold-nuggets,e6c7,,
,gold-scarab,e6c8,,
,gold-shell,e6c9,,
,gold-stack,e6ca,,
,golem-head,e6cb,,
,golf-flag,e6cc,,
,golf-tee,e6cd,,
,gong,e6ce,,
,goo-explosion,e6cf,,
,gooey-daemon,e6d0,,
,gooey-eyed-sun,e6d1,,
,gooey-impact,e6d2,,
,gooey-molecule,e6d3,,
,gooey-sword,e6d4,,
,goose,e6d5,,
,goo-skull,e6d6,,
,goo-spurt,e6d7,,
,gorilla,e6d8,,
,gothic-cross,e6d9,,
,gps,e6da,,
,grab,e6db,,
,graduate-cap,e6dc,,
,grain,e6de,,
,grain-bundle,e6dd,,
,granary,e6df,,
,grand-piano,e6e0,,
,grapes,e6e1,,
,grapple,e6e2,,
,grasping-claws,e6e3,,
,grasping-slug,e6e4,,
,grass,e6e6,,
,grass-mushroom,e6e5,,
,grave-flowers,e6e7,,
,graveyard,e6e8,,
,gravitation,e6e9,,
,grease-trap,e6ea,,
,great-pyramid,e6eb,,
,great-war-tank,e6ec,,
,greaves,e6ed,,
,greek-sphinx,e6ee,,
,greek-temple,e6ef,,
,greenhouse,e6f0,,
,green-power,e6f1,,
,grenade,e6f3,,
,grenade-2,e6f2,,
,griffin-shield,e6f4,,
,griffin-symbol,e6f5,,
,grim-reaper,e6f6,,
,groundbreaker,e6f7,,
,ground-sprout,e6f8,,
,grouped-drops,e6f9,,
,growth,e6fa,,
,guarded-tower,e6fb,,
,guards,e6fc,,
,guatemala,e6fd,,
,guillotine,e6fe,,
,guitar,e701,,
,guitar-bass-head,e6ff,,
,guitar-head,e700,,
,gun-rose,e702,,
,gunshot,e703,,
,gun-stock,e704,,
,gym-bag,e705,,
,gyroscope,e706,,
,h2o,e707,,
,habitat-dome,e708,,
,hades-symbol,e709,,
,hair-strands,e70a,,
,halberd,e70c,,
,halberd-shuriken,e70b,,
,half-body-crawling,e70d,,
,half-dead,e70e,,
,half-heart,e70f,,
,half-log,e710,,
,half-tornado,e711,,
,halt,e712,,
,hamburger,e714,,
,hamburger-menu,e713,,
,hammer-break,e715,,
,hammer-drop,e716,,
,hammer-nails,e717,,
,hammer-sickle,e718,,
,ham-shank,e719,,
,hand,e724,,
,hand-2,e71a,,
,hand-bag,e71b,,
,hand-bandage,e71c,,
,handcuffed,e71d,,
,handcuffs,e71e,,
,hand-grip,e71f,,
,handheld-fan,e720,,
,hand-of-god,e721,,
,hand-ok,e722,,
,hand-saw,e723,,
,hand-truck,e725,,
,hand-wing,e726,,
,hanger,e727,,
,hang-glider,e729,,
,hang-glider-2,e728,,
,hanging-sign,e72a,,
,hanging-spider,e72b,,
,happy,e72d,,
,happy-skull,e72c,,
,harbor-dock,e72e,,
,harp,e731,,
,harpoon-chain,e72f,,
,harpoon-trident,e730,,
,harpy,e732,,
,harry-potter-skull,e733,,
,hasty-grave,e734,,
,hatchet,e736,,
,hatchets,e735,,
,haunting,e737,,
,hawk-emblem,e738,,
,hazard-sign,e739,,
,hazmat-suit,e73a,,
,headband-knot,e73b,,
,headphones,e73c,,
,head-shot,e73e,,
,headshot,e73f,,
,headshot-2,e73d,,
,healing,e741,,
,healing-shield,e740,,
,health-capsule,e742,,
,health-decrease,e743,,
,health-increase,e744,,
,health-normal,e745,,
,health-potion,e746,,
,hearing-disabled,e747,,
,heart,e758,,
,heart-armor,e748,,
,heart-battery,e749,,
,heart-beats,e74a,,
,heart-bottle,e74b,,
,heartburn,e74c,,
,heart-drop,e74d,,
,heart-earrings,e74e,,
,heart-inside,e74f,,
,heart-key,e750,,
,heart-minus,e751,,
,heart-necklace,e752,,
,heart-organ,e753,,
,heart-plus,e754,,
,hearts,e756,,
,heart-shield,e755,,
,heart-stake,e757,,
,heart-tower,e759,,
,heart-wings,e75a,,
,heat-haze,e75b,,
,heaven-gate,e75c,,
,heavy-arrow,e75d,,
,heavy-bullets,e75e,,
,heavy-collar,e75f,,
,heavy-fall,e760,,
,heavy-fighter,e761,,
,heavy-helm,e762,,
,heavy-lightning,e763,,
,heavy-rain,e764,,
,heavy-thorny-triskelion,e765,,
,heavy-timer,e766,,
,hedgehog,e767,,
,hedjet-white-crown,e768,,
,helicoprion,e769,,
,helicopter,e76a,,
,helicopter-tail,e76b,,
,hell-crosses,e76c,,
,helmet,e76e,,
,helmet-head-shot,e76d,,
,help,e76f,,
,hemp,e770,,
,heptagram,e771,,
,heraldic-sun,e772,,
,herbs-bundle,e773,,
,heron,e774,,
,hexagonal-nut,e775,,
,hexes,e776,,
,hidden,e777,,
,hieroglyph-legs,e778,,
,hieroglyph-y,e779,,
,high-five,e77a,,
,high-grass,e77b,,
,high-heel,e77c,,
,high-kick,e77d,,
,highlighter,e77e,,
,high-punch,e77f,,
,high-shot,e780,,
,high-tide,e781,,
,hiking,e782,,
,hill-conquest,e783,,
,hill-fort,e784,,
,hills,e785,,
,histogram,e786,,
,hive,e788,,
,hive-mind,e787,,
,hobbit-door,e789,,
,hobbit-dwelling,e78a,,
,hockey,e78b,,
,hole,e78d,,
,hole-ladder,e78c,,
,hollow-cat,e78e,,
,holosphere,e78f,,
,holy-grail,e790,,
,holy-hand-grenade,e791,,
,holy-oak,e792,,
,holy-symbol,e793,,
,holy-water,e794,,
,home-garage,e795,,
,honeycomb,e796,,
,honey-jar,e797,,
,honeypot,e798,,
,hood,e79c,,
,hooded-assassin,e799,,
,hooded-figure,e79a,,
,hoodie,e79b,,
,hoof,e79d,,
,hook,e79e,,
,hook-swords,e79f,,
,hops,e7a0,,
,horizon-road,e7a1,,
,horizontal-flip,e7a2,,
,horned-helm,e7a3,,
,horned-reptile,e7a4,,
,horned-skull,e7a5,,
,horn-internal,e7a6,,
,horse-head,e7a8,,
,horse-head-2,e7a7,,
,horseshoe,e7a9,,
,horus,e7aa,,
,hospital,e7ac,,
,hospital-cross,e7ab,,
,hot-dog,e7ad,,
,hot-meal,e7ae,,
,hot-spices,e7af,,
,hot-surface,e7b0,,
,hound,e7b1,,
,hourglass,e7b2,,
,house,e7b4,,
,house-keys,e7b3,,
,human-cannonball,e7b5,,
,human-ear,e7b6,,
,human-pyramid,e7b7,,
,human-target,e7b8,,
,hummingbird,e7b9,,
,hungary,e7ba,,
,hunter-eyes,e7bb,,
,hunting-bolas,e7bc,,
,hunting-horn,e7bd,,
,hut,e7be,,
,huts-village,e7bf,,
,hydra,e7c1,,
,hydra-shot,e7c0,,
,hyena-head,e7c2,,
,hypersonic-bolt,e7c3,,
,hypersonic-melon,e7c4,,
,hypodermic-test,e7c5,,
,i-beam,e7c6,,
,ibis,e7c7,,
,i-brick,e7c8,,
,icarus,e7c9,,
,ice,e7da,,
,iceberg,e7cb,,
,icebergs,e7ca,,
,ice-bolt,e7cc,,
,ice-bomb,e7cd,,
,ice-cream-cone,e7ce,,
,ice-cream-scoop,e7cf,,
,ice-cube,e7d1,,
,ice-cubes,e7d0,,
,ice-golem,e7d2,,
,ice-iris,e7d3,,
,iceland,e7d4,,
,ice-pop,e7d5,,
,ice-shield,e7d6,,
,ice-skate,e7d7,,
,ice-spear,e7d8,,
,ice-spell-cast,e7d9,,
,icicles-aura,e7db,,
,icicles-fence,e7dc,,
,id-card,e7dd,,
,idea,e7de,,
,ifrit,e7df,,
,igloo,e7e0,,
,imbricated-arrows,e7e1,,
,imp,e7e7,,
,impact-point,e7e2,,
,imperial-crown,e7e3,,
,imp-laugh,e7e4,,
,implosion,e7e5,,
,imprisoned,e7e6,,
,inauguration,e7e8,,
,incense,e7e9,,
,incisors,e7ea,,
,incoming-rocket,e7eb,,
,incubator,e7ec,,
,india-gate,e7ed,,
,indian-palace,e7ee,,
,inferno-bomb,e7ef,,
,infested-mass,e7f0,,
,infinity,e7f1,,
,info,e7f2,,
,injustice,e7f3,,
,ink-swirl,e7f4,,
,inner-self,e7f5,,
,insect-jaws,e7f6,,
,inspiration,e7f7,,
,interceptor-ship,e7f8,,
,interdiction,e7f9,,
,interlaced-tentacles,e7fa,,
,interleaved-arrows,e7fb,,
,interleaved-claws,e7fc,,
,internal-injury,e7fd,,
,internal-organ,e7fe,,
,interstellar-path,e7ff,,
,intricate-necklace,e800,,
,inverted-dice-1,e801,,
,inverted-dice-2,e802,,
,inverted-dice-3,e803,,
,inverted-dice-4,e804,,
,inverted-dice-5,e805,,
,inverted-dice-6,e806,,
,invisible,e808,,
,invisible-face,e807,,
,ion-cannon-blast,e809,,
,ionic-column,e80a,,
,iraq,e80b,,
,iron-cross,e80c,,
,iron-hulled-warship,e80d,,
,iron-mask,e80e,,
,island,e80f,,
,italia,e810,,
,ivory-tusks,e811,,
,jack-plug,e812,,
,james-bond-aperture,e813,,
,japan,e815,,
,japanese-bridge,e814,,
,jasmine,e816,,
,jason-mask,e817,,
,jawbone,e818,,
,jawless-cyclop,e819,,
,j-brick,e81a,,
,jeep,e81c,,
,jeep-2,e81b,,
,jelly,e81f,,
,jelly-beans,e81d,,
,jellyfish,e81e,,
,jerrycan,e820,,
,jerusalem-cross,e821,,
,jester-hat,e822,,
,jet-fighter,e823,,
,jet-pack,e824,,
,jetpack,e825,,
,jewel-crown,e826,,
,jeweled-chalice,e827,,
,jigsaw-box,e828,,
,jigsaw-piece,e829,,
,join,e82a,,
,joint,e82b,,
,journey,e82c,,
,joystick,e82d,,
,jug,e831,,
,juggler,e82e,,
,juggling-clubs,e82f,,
,juggling-seal,e830,,
,jump-across,e832,,
,jumping-dog,e833,,
,jumping-rope,e834,,
,jungle,e835,,
,jupiter,e836,,
,justice,e838,,
,justice-star,e837,,
,kaleidoscope-pearls,e839,,
,kangaroo,e83a,,
,katana,e83b,,
,kebab-spit,e83c,,
,kenku-head,e83d,,
,kenya,e83e,,
,ketchup,e83f,,
,kevlar,e840,,
,kevlar-vest,e841,,
,key,e847,,
,key-2,e842,,
,keyboard,e843,,
,key-card,e844,,
,key-lock,e845,,
,keyring,e846,,
,kick-scooter,e848,,
,kidneys,e849,,
,kid-slide,e84a,,
,kimono,e84b,,
,kindle,e84c,,
,king,e84e,,
,king-ju-mask,e84d,,
,kitchen-knives,e84f,,
,kitchen-scale,e850,,
,kitchen-tap,e851,,
,kite,e852,,
,kiwi-bird,e853,,
,kiwi-fruit,e854,,
,klingon,e855,,
,knapsack,e856,,
,knee-bandage,e857,,
,knee-cap,e858,,
,kneeling,e859,,
,knee-pad,e85a,,
,knife-fork,e85b,,
,knife-thrust,e85c,,
,knight-banner,e85d,,
,knocked-out-stars,e85e,,
,knockout,e85f,,
,knot,e860,,
,koala,e861,,
,koholint-egg,e862,,
,kraken-tentacle,e863,,
,kusarigama,e864,,
,lab-coat,e865,,
,labrador-head,e866,,
,ladder,e868,,
,ladders-platform,e867,,
,ladle,e869,,
,ladybug,e86a,,
,lambda,e86b,,
,lamellar,e86c,,
,lamprey-mouth,e86d,,
,land-mine,e86e,,
,lantern,e870,,
,lantern-flame,e86f,,
,laptop,e871,,
,large-dress,e872,,
,large-paint-brush,e873,,
,large-wound,e874,,
,laser-blast,e875,,
